# ../socioeconomics-data/level1//L100.gdp_mil90usd_ctry_Yh.csv
# Written by 
# Thu Jun 15 11:27:19 2017
# " Historical GDP downscaled to country (iso) "
# " Unit = million 1990 US dollars "
"iso","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013"
"sen",2548.62582781457,2766.84039735099,2762.95430463576,2939.31986754967,2775.20993377483,2891.79006622516,3109.7059602649,3387.10794701987,3296.23443708609,3165.90397350993,3387.57086092715,3275.41986754967,3441.46754966887,3711.38476821192,3513.70132450331,3645.31721854305,3765.00927152318,3882.22715231788,4118.82450331126,4094.42317880795,4257.2940397351,4228.52913907285,4336.60331125828,4390.49205298013,4447.60264900662,4446.83245033113,4685.33642384106,4779.61125827815,4928.92847682119,5219.66953642384,5550.96821192053,5728.54238410596,5990.96291390728,6030.19139072848,6433.20264900662,6810.88079470199,7193.83443708609,7370.91390728477,7734.92715231788,8019.76158940397,8214.09933774834,8564.5298013245,8741.5298013245,9043.3642384106,9409.44370860927
"sle",796.077483443709,864.703311258278,894.673509933775,902.727814569536,923.098675496689,955.405960264901,971.353642384106,966.990066225166,967.441721854305,990.72119205298,1035.41589403973,1085.56556291391,1116.84569536424,1170.25033112583,1145.64238410596,1192.53377483444,1129.19470198676,1143.15165562914,1225.81655629139,1139.02847682119,1147.34370860927,1185.77880794702,1213.66821192053,982.914569536424,996.425827814569,977.02119205298,898.862251655629,914.626490066225,860.872847682119,876.239735099338,858.896026490066,916.03642384106,850.628476821192,1074.0761589404,1174.85099337748,1250.24701986755,1304.41390728477,1378.18543046358,1489.02649006623,1568.3119205298,1619.28145695364,1707.39072847682,1810.3417218543,2085.94503311258,2505.22052980132
"tgo",791.655629139073,811.639735099338,811.639735099338,873.527814569536,907.049668874172,950.886754966888,974.092715231788,954.108609271523,1020.5059602649,1133.22516556291,1074.66357615894,1231.31655629139,1190.49602649007,1147.84768211921,1085.70331125828,1146.02052980132,1209.68741721854,1228.88013245033,1235.14900662252,1317.19205298013,1370.67086092715,1367.33046357616,1357.76026490066,1303.7119205298,1106.9059602649,1272.74635761589,1372.60463576159,1493.89072847682,1708.67284768212,1669.37549668874,1710.80529801324,1697.40198675497,1669.78741721854,1654.39006622517,1736.35562913907,1773.14966887417,1794.08013245033,1866.78344370861,1909.5417218543,1952.03841059603,2020.56026490066,2101.29470198675,2203.91721854305,2334.2238410596,2453.68079470199
"ago",11505.2119205298,11740.0132450331,11979.6026490066,12224.0927152318,12473.5629139073,12728.119205298,12987.880794702,13252.940397351,13523.4039735099,13799.3907284768,14081.0198675497,14368.3774834437,13448.8013245033,13448.8013245033,14013.6490066225,14854.4768211921,14741.0993377483,15153.8543046358,16351.0132450331,17266.6622516556,17335.7350993378,17283.7218543046,17076.3245033113,15898.059602649,11971.238410596,12390.2251655629,13678.8145695364,15210.8410596026,16412.5033112583,17529.3311258278,18097.238410596,18642.3443708609,19429.2251655629,22114.701986755,23275.178807947,25807.4039735099,30520.2251655629,36848.6026490066,45173.8476821192,51415.5629139073,52656.1721854305,54450.5099337748,56584.1920529801,59520.1523178808,61936.3245033113
"bwa",291.179867549669,341.030728476821,429.088609271523,542.204768211921,657.711589403973,715.575496688742,776.01523178808,858.639735099338,961.780132450331,1099.63046357616,1233.21986754967,1381.04503311258,1506.23509933775,1689.4761589404,1911.58741721854,2074.93907284768,2222.78476821192,2404.45165562914,2690.14635761589,3213.37880794702,3633.02715231788,3879.08543046358,4168.41589403973,4290.01059602649,4372.2119205298,4530.83245033113,4849.36821192053,5132.07748344371,5544.0059602649,5584.03311258278,6123.85496688742,6245.57814569536,6261.22847682119,6641.25827814569,6948.4701986755,7136.48344370861,7461.66887417219,8055.58278145695,8755,9096.56953642384,8383.30463576159,9103.78145695364,9666.65562913907,10078.1456953642,10672.4900662252
"bdi",500.283245033113,606.972052980132,623.644503311258,583.706556291391,623.918410596027,619.383509933775,623.706291390729,673.245033112583,750.462913907285,743.403973509934,755.781456953642,763.271523178808,856.11059602649,847.090728476821,878.562913907285,879.929139072848,983.612582781457,1015.5821192053,1071.4701986755,1125.37682119205,1140.56357615894,1180.48079470199,1239.46754966887,1251.98609271523,1173.86291390728,1128.90331125828,1039.4940397351,956.335099337748,941.129139072848,985.832450331126,975.875496688742,967.513907284768,987.403973509934,1031.30993377483,1018.68874172185,1067.92913907285,1077.53973509934,1135.56225165563,1189.90794701987,1249.9761589404,1293.33046357616,1342.29470198675,1398.55894039735,1454.77218543046,1519.8119205298
"cmr",3481.15231788079,3588.79205298013,3713.67218543046,3812.96953642384,4017.18013245033,4448.39470198675,4948.61920529801,4676.68543046358,5319.25695364238,6489.65298013245,6881.31125827815,6746.07284768212,7898.48344370861,8492.15231788079,9075.29139072848,9753.62913907285,10540.0794701987,11253.821192053,11012.238410596,10150.6821192053,9966.03311258278,9357.53642384106,9001.13907284768,8722.11258278146,8443.00662251656,8231.92715231788,8503.58278145695,8928.76158940397,9384.12582781457,9857.01324503311,10290.1125827815,10722.298013245,11206.3311258278,11655.5960264901,12125.4304635762,12574.298013245,12863.0860927152,13277.5562913907,13654.642384106,14149.9271523179,14414.3112582781,14896.2450331126,15507.3046357616,16220.642384106,17112.7682119205
"caf",592.034569536424,605.846490066225,612.693311258278,612.688543046358,624.260728476821,663.833774834437,666.522516556291,702.730463576159,729.478145695364,738.299337748344,720.1,687.849668874172,677.225827814569,729.478145695364,670.198013245033,733.743046357616,762.558940397351,789.843046357616,750.832450331126,763.673509933775,778.773509933775,762.049006622517,757.839072847682,709.154966887417,711.53178807947,746.396688741722,800.137086092715,768.131125827815,808.84238410596,846.858278145695,877.345033112583,855.503973509934,893.7,926.02119205298,876.039072847682,928.55761589404,936.990066225166,1008.20397350993,1090.09867549669,1132.52582781457,1233.40198675497,1315.24304635762,1358.64503311258,1414.34966887417,905.184105960265
"tcd",1502.28013245033,1530.21721854305,1495.8238410596,1513.02052980132,1386.21589403974,1454.99735099338,1586.09668874172,1633.37483443709,1669.87417218543,1662.03178807947,1305.67417218543,1226.71125827815,1239.50529801325,1305.7761589404,1510.50529801325,1541.45496688742,1877.38013245033,1800.75165562914,1757.73509933775,2029.87350993377,2129.02781456954,2040.06754966887,2214.18940397351,2391.35695364238,2015.67814569536,2220.00529801325,2247.45695364238,2297.22649006622,2427.09735099338,2595.81920529801,2578.09337748344,2555.41456953642,2853.32781456954,3095.61059602649,3551.3357615894,4745.62781456954,5568.16490066225,5604.26158940397,5787.60529801324,5964.2821192053,6215.83774834437,7058.09271523179,7063.94039735099,7691.39735099338,7968.29139072848
"com",184.622582781457,187.815430463576,191.063443708609,194.367748344371,197.729205298013,201.148609271523,204.627284768212,208.166158940397,211.766225165563,215.428410596026,219.154039735099,197.481986754967,205.114503311258,218.20821192053,228.728079470199,238.129470198675,243.559735099338,248.107483443709,252.171456953642,258.948543046358,250.712251655629,263.47701986755,249.260860927152,270.525165562914,278.656887417219,263.953046357616,273.482119205298,269.949602649007,280.829536423841,284.431589403973,289.904437086093,294.014834437086,303.803245033113,316.409337748344,324.239139072848,323.46119205298,337.143245033113,341.331059602649,343.006953642384,346.351059602649,352.621258278146,360.026225165563,367.406762913907,376.591931788079,389.772649668874
"cod",13497.4503311258,13464.3774834437,14272.9139072848,14294.4900662252,15457.6688741722,15941.582781457,15147.4304635762,14343.2582781457,14452.3708609272,13679.8476821192,13738.6887417219,14040.238410596,14370.2649006623,14304.4900662252,14506.4304635762,15310.2450331126,15381.8675496689,16107.4635761589,16538.4437086093,16616.238410596,16405.8609271523,15328.2715231788,14037.4768211921,12563.5364238411,10871.3509933775,10447.3708609272,10520.4966887417,10412.8543046358,9827.96688741722,9668.34437086093,9255.49006622517,8615.84768211921,8434.90066225166,8683.54304635762,9167.8940397351,9785.66225165563,10386.0198675497,10938.6622516556,11623.3708609272,12347.0331125828,12699.5430463576,13598.5298013245,14532.0198675497,15572.1986754967,16892.8543046358
"cog",1385.71456953642,1473.82516556291,1588.09072847682,1724.94569536424,1866.92847682119,2014.14569536424,2169.87086092715,2189.75364238411,1993.69602649007,2120.48940397351,2328.57814569536,2739.25960264901,3221.90993377483,3982.20662251656,4215.3238410596,4509.39006622517,4455.9238410596,4150.18013245033,4158.03973509934,4231.48145695364,4341.49470198675,4384.90927152318,4489.94370860927,4607.21920529801,4562.08278145695,4311.48410596026,4483.31059602649,4675.66622516556,4646.45231788079,4820.11655629139,4695.65099337748,5051.39271523179,5243.47682119205,5483.72649006622,5528.3238410596,5720.5238410596,6164.19337748344,6548.59139072848,6444.97814569536,6804.11258278146,7312.29801324503,7952.24503311258,8224.26490066225,8536.7880794702,8830.50993377483
"dji",179.718543046358,182.455430463576,185.233907284768,188.054701986755,190.918476821192,193.825894039735,196.777549668874,199.77417218543,202.81642384106,205.904966887417,209.04059602649,212.223973509934,215.455761589404,218.736887417219,222.067814569536,226.396357615894,221.120066225166,230.930529801325,237.06238410596,234.148476821192,241.784437086093,593.663443708609,568.26880794702,568.166754966887,530.549072847682,525.576026490066,507.242582781457,486.36701986755,482.739337748344,483.219006622517,493.748476821192,495.803443708609,505.95642384106,519.205165562914,535.819536423841,556.322516556291,573.955695364238,601.504834437086,632.181920529801,668.848344370861,702.287417218543,726.867476821192,761.75711589404,797.5597,826.584487417218
"gnq",86.3343708609272,87.6490728476821,88.9838410596027,90.338940397351,91.7145695364238,93.1113245033113,94.5292052980133,95.9687417218543,97.4302649006623,98.9139735099338,100.420264900662,101.949536423841,100.989602649007,103.21298013245,108.37821192053,109.474304635762,123.602185430464,120.721523178808,126.07761589404,129.425364238411,127.834503311258,125.58642384106,124.302649006623,167.491920529801,185.971721854305,216.971059602649,254.91119205298,424.631059602649,1061.46225165563,1313.82052980132,1650.99867549669,1951.70860927152,3188.69933774834,3809.30993377483,4340.90794701987,5990.39867549669,6574.38609271523,6657.20529801324,7531.72185430464,8456.01324503311,7774.2119205298,7673.12582781457,8056.62913907285,8315.82781456954,7909.13907284768
"eri",496.503046357616,506.635827814569,516.975430463576,527.52582781457,538.291721854305,549.277218543046,560.48701986755,571.925496688742,583.597350993377,595.507549668874,607.660860927152,620.061986754967,632.71642384106,645.628940397351,658.805099337748,672.250331125828,685.969536423841,699.968874172185,714.253642384106,728.830463576159,743.70463576159,758.882119205298,774.369536423841,781.082119205298,886.174834437086,1074.23311258278,1104.93907284768,1207.24370860927,1302.72052980132,1325.81258278146,1325.99139072848,1284.32847682119,1396.77682119205,1438.75629139073,1400.55033112583,1420.8821192053,1457.46225165563,1443.33642384106,1463.92913907285,1320.71324503311,1371.91125827815,1402.01258278146,1523.70463576159,1630.62450331126,1652.34966887417
"eth",4726.81059602649,4774.55629139073,4822.78410596026,4871.49867549669,4920.70529801324,4970.41059602649,5020.61589403974,5071.3298013245,5122.55496688742,5174.29801324503,5226.56357615894,5279.35761589404,5348.97218543046,5397.97086092715,5842.49867549669,5676.1059602649,5043.54304635762,5530.81920529801,6297.36887417219,6329.0701986755,6306.23046357616,6478.1642384106,6015.79933774834,5494.06225165563,6216.13774834437,6414.44569536424,6807.49006622517,7653.38410596026,7893.24503311258,7620.28476821192,8013.67549668874,8500.33112582782,9205.98013245033,9345.4238410596,9143.46357615894,10384.4437086093,11611.7682119205,12869.8609271523,14344.2317880795,15891.761589404,17290.642384106,19460.701986755,21636.0794701987,23523.8940397351,25961.5430463576
"gab",2477.8298013245,2692.88874172185,2969.14503311258,3305.75629139073,3642.36357615894,5080.62649006623,6055.60463576159,8212.93377483444,7179.5761589404,5452.94437086093,5478.81258278146,5618.68410596026,5904.97417218543,5722.06622516556,6042.97350993378,6496.73443708609,6345.16887417219,6294.17880794702,5214.9761589404,5884.8582781457,6387.73774834437,6719.40397350993,7130.12582781457,6909.79470198676,7182.49668874172,7449.16556291391,7819.67549668874,8103.13907284768,8568.13245033112,8866.11258278146,8074.13907284768,7922.1059602649,8090.98013245033,8069.3642384106,8269.09933774834,8380.39735099338,8633.62251655629,8735.60264900662,9220.72185430463,9312.90728476821,9042.83443708609,9648.70198675497,10333.761589404,10912.4569536424,11554.8675496689
"ken",3875.29536423841,3694.88278145695,4514.1821192053,5285.31390728477,5596.96622516556,5824.51721854305,5875.90198675497,6002.46688741722,6569.92781456954,7024.07284768212,7558.97350993377,7981.66887417219,8282.86092715232,8407.64238410596,8517.70198675497,8667.20529801324,9039.94039735099,9688.7880794702,10264.0198675497,10900.7218543046,11412,11890.3973509934,12061.4238410596,11964.9933774834,12007.2516556291,12323.3774834437,12866.3708609272,13399.9205298013,13463.5562913907,13906.5364238411,14227.1390728477,14312.4503311258,14853.4569536424,14934.6754966887,15372.6357615894,16157.3046357616,17111.6622516556,18194.9337748344,19467.357615894,19764.6158940397,20305.238410596,21483.5298013245,22433.238410596,23454.5298013245,24553.9072847682
"lso",222.283178807947,227.122516556291,238.736887417219,238.25298013245,301.163377483444,334.231390728477,289.065033112583,321.004238410596,391.012119205298,462.633377483444,476.021589403974,462.955761589404,466.171655629139,478.090728476821,489.124900662252,513.330397350993,526.46178807947,555.43761589404,555.445629139073,602.973311258278,635.995960264901,671.892715231788,698.127814569536,748.780132450331,773.719205298013,815.07880794702,831.360264900662,874.704635761589,910.441721854305,926.318543046358,930.043046357616,977.850331125828,1019.2059602649,1024.63178807947,1072.69867549669,1097.28278145695,1126.9582781457,1175.50264900662,1231.14437086093,1301.73112582781,1345.44238410596,1440.85165562914,1481.72781456954,1578.20927152318,1671.3238410596
"mdg",3117.89536423841,3282.40993377483,3411.3880794702,3367.97350993377,3279.78344370861,3345.60529801325,3387.71655629139,3283.75231788079,3361.37947019868,3271.90662251656,3594.34105960265,3623.30331125828,3271.88741721854,3212.66026490066,3241.64105960265,3296.90132450331,3335.00927152318,3400.34569536424,3440.40397350993,3557.49602649007,3702.60264900662,3818.49470198675,3577.56490066225,3620,3695.89602649007,3693.24966887417,3756.48543046358,3837.20927152318,3978.93642384106,4135.40132450331,4328.07483443709,4534.09470198676,4806.94768211921,4197.72582781457,4608.46754966887,4850.7357615894,5074.00993377483,5328.85629139073,5661.41456953642,6064.97814569536,5821.54370860927,5799.95165562914,5859.49470198675,5997.78543046358,6123.52582781457
"mwi",853.932450331126,858.025165562914,997.184768211921,1059.32251655629,1083.6940397351,1161.45894039735,1232.15562913907,1293.73509933775,1357.36158940397,1489.63708609272,1555.12450331126,1561.44966887417,1478.84701986755,1515.86953642384,1572.23973509934,1656.51721854305,1732.2357615894,1728.51523178808,1756.60728476821,1812.42052980132,1836.79072847682,1941.34701986755,2110.83046357616,1956.04503311258,2145.62052980132,1925.90529801324,2248.08609271523,2412.57284768212,2504.06688741722,2601.60662251656,2680.75430463576,2723.00529801325,2587.53708609272,2631.52516556291,2776.25894039735,2910.95231788079,2993.6178807947,3055.34635761589,3345.3417218543,3624.30728476821,3951.79337748344,3575.24701986755,3730.68013245033,3801.03509933775,3989.92251655629
"mrt",699.249006622517,783.060264900662,797.491390728477,791.646357615894,755.351655629139,847.221854304636,803.722516556291,872.409271523179,856.020529801325,851.7,892.496688741722,922.584768211921,954.415894039735,932.083443708609,966.900662251656,935.7,963.72119205298,1018.78476821192,1038.14503311258,1056.00529801325,1106.45695364238,1086.8582781457,1106.29271523179,1127.02582781457,1193.22317880795,1156.70198675497,1270.2880794702,1344.20331125828,1289.83443708609,1348.13046357616,1452.10927152318,1445.85960264901,1474.90397350993,1484.70860927152,1573.47549668874,1663.90662251656,1813.14900662252,2155.27350993377,2190.06821192053,2267.09337748344,2239.43046357616,2335.72582781457,2429.15430463576,2599.19536423841,2773.34238410596
"mus",838.262251655629,834.88940397351,870.568874172185,943.229801324503,1056.24437086093,1149.31854304636,1159.73245033113,1431.10993377483,1524.81390728477,1583.22649006623,1638.90066225166,1474.00728476821,1560.71324503311,1646.50662251656,1652.82582781457,1730.4821192053,1850.82781456954,2031.13642384106,2211.72582781457,2361.93178807947,2467.39536423841,2644.72052980132,2762.02582781457,2941.90860927152,3091.4178807947,3219.28344370861,3357.3178807947,3544.91920529801,3746.5357615894,3973.97417218543,4077.72516556291,4445.8059602649,4560.22185430464,4656.5940397351,4826.87947019868,5104.21986754967,5167.58344370861,5371.5821192053,5687.93973509934,6001.45827814569,6181.8940397351,6435.96953642384,6683.76158940397,6899.49668874172,7120.28476821192
"moz",1061.72715231788,1106.77218543046,1153.7298013245,1202.67814569536,1253.70397350993,1306.89470198676,1362.34238410596,1420.1417218543,1480.3940397351,1543.20198675497,1608.67549668874,1681.01523178808,1765.06622516556,1643.2761589404,1385.2821192053,1295.23907284768,1308.19139072848,1278.10264900662,1465.98410596026,1586.19470198676,1689.29735099338,1706.19006622517,1789.79337748344,1698.42913907285,1845.42317880795,1970.27483443709,2023.4880794702,2173.22582781457,2395.73245033113,2654.04437086093,2869.49337748344,2900.79933774834,3245.96291390728,3532.1582781457,3744.92582781457,4073.36225165563,4426.63178807947,4706.44900662252,5049.17284768212,5394.0119205298,5735.66953642384,6142.02251655629,6591.73973509934,7069.08609271523,7574.43708609271
"nam",2625.46556291391,2651.98543046358,2678.77350993377,2705.83178807947,2733.16357615894,2760.77152317881,2788.65761589404,2816.82582781457,2845.27880794702,2874.01854304636,2903.04900662252,2922.46821192053,2950.85894039735,2939.1119205298,2885.5178807947,2878.6821192053,2892.04437086093,3029.91589403974,3137.59271523179,3163.1059602649,3221.89735099338,3287.86490066225,3556.33907284768,3812.01655629139,3751.80397350993,3816.70529801325,3965.51986754967,4092.07218543046,4264.76158940397,4405.13973509934,4553.56158940397,4712.58013245033,4768.09205298013,4996.41986754967,5208.25761589404,5847.28741721854,5995.18079470199,6419.23046357616,6764.20529801325,7024.34437086093,6921.87417218543,7378.4238410596,7821.99337748344,8345.34437086093,8713.00662251656
"rwa",765.075496688742,810.990728476821,820.776821192053,822.935761589404,851.229139072848,863.229801324503,844.982781456954,1009.79337748344,1029.92913907285,1124.17682119205,1257.61523178808,1370.19205298013,1444.67880794702,1470.83973509934,1558.80066225166,1492.69536423841,1558.41523178808,1643.6940397351,1643.29867549669,1717.22847682119,1716.60066225166,1675.41390728477,1633.28874172185,1729.2059602649,1588.99072847682,790.553642384106,1069.01920529801,1205.27218543046,1372.2,1493.75894039735,1607.00198675497,1740.68278145695,1891.5821192053,2147.14569536424,2178.30794701987,2329.62119205298,2539.88609271523,2757.09072847682,2967.33377483444,3299.34966887417,3505.42913907285,3725.03907284768,4002.93377483444,4295.39933774834,4492.1119205298
"stp",46.9098013245033,47.7307947019868,48.5660927152318,49.4160927152318,50.2809271523179,51.1608609271523,52.0562251655629,52.9672847682119,53.894238410596,54.8374834437086,55.7972185430464,56.7737086092715,57.7672847682119,58.7782781456954,59.8070198675497,60.853642384106,61.9186092715232,63.0022516556291,64.2049006622517,65.2498013245033,66.5561589403974,67.7435099337748,69.2413245033113,69.7259602649007,70.4929801324503,72.0438410596026,73.4130463576159,74.5143046357616,75.2566225165563,77.1381456953642,79.0665562913907,81.8745033112583,84.4862913907285,86.1672847682119,91.9709933774835,96.1540397350993,97.7235761589404,110.078675496689,112.275496688742,122.463973509934,127.39059602649,133.137682119205,139.719337748344,145.308079470199,151.120331125828
"syc",103.309006622517,112.474503311258,130.303642384106,138.523642384106,151.06582781457,153.033973509934,157.896490066225,183.598344370861,197.360860927152,211.422185430464,246.324437086093,240.04701986755,230.354768211921,225.583973509934,224.177814569536,233.844569536424,257.994238410596,259.876754966887,272.528543046358,287.083112582781,316.637549668874,340.260860927152,349.653509933775,374.734370860927,397.912317880795,394.734238410596,392.285231788079,410.714238410596,459.894437086093,498.498741721854,508.07357615894,529.429668874172,517.405430463576,524.126092715232,490.968410596027,478.802450331126,521.922317880795,571.01476821192,630.501589403974,617.005231788079,610.173841059603,644.606092715232,676.875496688742,696.494039735099,720.872185430464
"sdn",7214.43046357616,7641.8940397351,7813.62913907285,7417.39735099338,7464.29139072848,8318.60264900662,9625.7417218543,11229.8940397351,11928.8278145695,11221.3311258278,10658.178807947,10820.642384106,11625.4304635762,12318.1456953642,12572.2119205298,11942.4834437086,11192.3708609272,11798.3046357616,13476.1258278146,13431.5099337748,14631.1390728477,13830.8079470199,14869.6225165563,15847.7152317881,16571.7682119205,16738.5099337748,17742.3443708609,18792.5231788079,20778.2847682119,21673.5165562914,22346.2847682119,23764.3509933775,25309.1258278146,26935.8079470199,29019.178807947,30146.0927152318,32403.9470198675,35665.1854304636,39772.298013245,40967.1854304636,42291.2913907285,43761.8543046358,42320.1986754967,38045.8543046358,35761.5827814569
"swz",309.191655629139,346.843708609272,394.512649006623,415.912119205298,453.421986754967,479.46417218543,546.150066225166,534.574900662252,539.971854304636,547.138013245033,564.137284768212,634.366953642384,727.247682119205,735.774834437086,744.621854304636,790.503311258278,820.482781456953,921.109933774834,1055.65364238411,1125.00794701987,1270.25894039735,1537.2417218543,1564.30331125828,1614.7701986755,1664.92715231788,1704.89668874172,1787.16953642384,1855.83377483444,1913.41655629139,1963.24238410596,2021.17549668874,2056.75165562914,2080.56556291391,2117.54238410596,2164.97682119205,2227.9059602649,2282.78675496689,2358.17748344371,2440.79933774834,2498.34370860927,2529.97284768212,2577.19470198675,2560.12516556291,2609.30993377483,2682.0178807947
"tza",2905.10993377483,2994.34105960265,3086.31324503311,3181.10993377483,3278.81920529801,3379.52913907285,3483.33245033113,3590.32450331126,3700.60198675497,3814.26688741722,3931.4238410596,4052.17880794702,4176.6417218543,4304.92913907285,4437.15629139073,4573.44503311258,4713.91986754967,4858.70993377483,5007.94635761589,5164.18344370861,5358.58675496689,5736.10264900662,5854.95430463576,5889.16556291391,5960.17748344371,6053.61258278146,6269.72119205298,6554.64105960265,6785.70860927152,7037.35761589404,7377.99337748344,7742.01324503311,8206.3642384106,8794.23178807947,9399.82781456954,10135.6754966887,10882.6556291391,11615.8609271523,12446.178807947,13371.7814569536,14177.0198675497,15175.5165562914,16154.1523178808,17274.119205298,18476.5298013245
"uga",1514.68476821192,1545.59668874172,1577.13907284768,1609.32582781457,1642.16953642384,1675.68344370861,1709.88079470199,1744.7761589404,1780.38410596027,1816.71854304636,1853.79470198675,1891.62715231788,1930.23178807947,2111.72715231788,2233.0357615894,2225.33907284768,2151.76092715232,2160.15496688742,2245.73774834437,2431.39470198676,2586.07880794702,2753.50529801325,2906.43708609272,3005.79006622517,3256.06026490066,3464.56688741722,3863.79668874172,4214.32516556291,4429.25629139073,4646.52317880795,5020.75165562914,5178.49933774834,5446.93509933775,5922.59867549669,6305.98410596026,6735.24503311258,7161.76158940397,7934.13907284768,8601.58940397351,9350.68874172185,10028.7086092715,10616.5298013245,11319.3907284768,11705.4437086093,12383.6821192053
"zmb",4365.72052980133,4575.14966887417,4571.21324503311,4992.1701986755,4944.14370860927,5261.96026490066,5142.54966887417,5462.46556291391,5213.14635761589,5242.01456953642,5083.5,5237.81523178808,5560.88278145695,5404.46688741722,5298.17748344371,5280.33112582781,5365.62582781457,5404.46688741722,5549.07152317881,5897.59536423841,5837.23311258278,5809.15165562914,5807.05298013245,5706.53708609272,6094.42582781457,5568.75430463576,5411.64370860927,5787.5178807947,5978.43708609272,5867.31655629139,5997.82847682119,6208.76953642384,6512.65496688742,6728.70860927152,7073.72185430464,7455.96026490066,7854.2119205298,8344.82781456954,8859.09933774834,9394.91390728477,9962.80132450331,10721.9867549669,11455.2119205298,12288,13068.5894039735
"zwe",3326.88476821192,4077.60132450331,4441.22516556291,4811.16887417219,4936.48543046358,5263.53509933775,5161.88476821192,5185.88013245033,4830.09205298013,4699.34437086093,4854.28476821192,5554.30463576159,6250.00529801325,6414.64966887417,6516.34105960265,6392.05099337748,6835.94039735099,6979.43046357616,7059.7417218543,7592.92052980133,7987.73509933775,8545.96026490066,9018.70860927152,8205.61589403973,8291.8940397351,9057.66887417218,9071.98675496689,10011.9072847682,10280.2847682119,10576.8940397351,10490.3907284768,10169.4701986755,10315.8741721854,9398.37748344371,7801.11258278146,7348.05960264901,6928.40397350993,6688.58278145695,6444.22582781457,5305.59933774834,5623.10662251656,6262.78609271523,7008.39735099338,7381.05960264901,7514.52317880795
