INPUT_TABLE
Variable ID
InputEmissCoeff

region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
Europe_Eastern,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_1,0.01
Europe_Eastern,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_1,0.01
Europe_Eastern,refining,biomass liquids,corn ethanol,1975,SO2_1,0.01
Europe_Eastern,refining,biomass liquids,biodiesel,1975,SO2_1,0.01
Europe_Eastern,electricity,coal,coal (conv pul CCS),2015,SO2_1,0.001
Europe_Eastern,electricity,coal,coal (IGCC),2015,SO2_1,0.001
Europe_Eastern,electricity,coal,coal (IGCC CCS),2015,SO2_1,0.001
Europe_Eastern,electricity,gas,gas (CC),2015,SO2_1,0.001
Europe_Eastern,electricity,gas,gas (CC CCS),2015,SO2_1,0.001
Europe_Eastern,electricity,refined liquids,refined liquids (CC),2015,SO2_1,0.001
Europe_Eastern,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_1,0.001
Europe_Eastern,electricity,biomass,biomass (conv CCS),2015,SO2_1,0.001
Europe_Eastern,electricity,biomass,biomass (IGCC),2015,SO2_1,0.001
Europe_Eastern,electricity,biomass,biomass (IGCC CCS),2015,SO2_1,0.001
Europe_Eastern,H2 central production,coal,coal chemical,2015,SO2_1,0.01
Europe_Eastern,H2 central production,coal,coal chemical CCS,2015,SO2_1,0.01
Europe_Eastern,H2 central production,biomass,biomass to H2,2015,SO2_1,0.01
Europe_Eastern,H2 central production,biomass,biomass to H2 CCS,2015,SO2_1,0.01
Europe_Non_EU,refining,coal to liquids,coal to liquids,1975,SO2_1,0.01
Europe_Non_EU,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_1,0.01
Europe_Non_EU,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_1,0.01
Europe_Non_EU,refining,gas to liquids,gas to liquids,1975,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol,1975,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,FT biofuels,2015,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,corn ethanol,1975,SO2_1,0.01
Europe_Non_EU,refining,biomass liquids,biodiesel,1975,SO2_1,0.01
Europe_Non_EU,electricity,coal,coal (conv pul CCS),2015,SO2_1,0.001
Europe_Non_EU,electricity,coal,coal (IGCC),2015,SO2_1,0.001
Europe_Non_EU,electricity,coal,coal (IGCC CCS),2015,SO2_1,0.001
Europe_Non_EU,electricity,gas,gas (CC),2015,SO2_1,0.001
Europe_Non_EU,electricity,gas,gas (CC CCS),2015,SO2_1,0.001
Europe_Non_EU,electricity,refined liquids,refined liquids (CC),2015,SO2_1,0.001
Europe_Non_EU,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_1,0.001
Europe_Non_EU,electricity,biomass,biomass (conv CCS),2015,SO2_1,0.001
Europe_Non_EU,electricity,biomass,biomass (IGCC),2015,SO2_1,0.001
Europe_Non_EU,electricity,biomass,biomass (IGCC CCS),2015,SO2_1,0.001
Europe_Non_EU,H2 central production,coal,coal chemical,2015,SO2_1,0.01
Europe_Non_EU,H2 central production,coal,coal chemical CCS,2015,SO2_1,0.01
Europe_Non_EU,H2 central production,biomass,biomass to H2,2015,SO2_1,0.01
Europe_Non_EU,H2 central production,biomass,biomass to H2 CCS,2015,SO2_1,0.01
European Free Trade Association,refining,coal to liquids,coal to liquids,1975,SO2_1,0.01
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_1,0.01
European Free Trade Association,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_1,0.01
European Free Trade Association,refining,gas to liquids,gas to liquids,1975,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol,1975,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels,2015,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,corn ethanol,1975,SO2_1,0.01
European Free Trade Association,refining,biomass liquids,biodiesel,1975,SO2_1,0.01
European Free Trade Association,electricity,coal,coal (conv pul CCS),2015,SO2_1,0.001
European Free Trade Association,electricity,coal,coal (IGCC),2015,SO2_1,0.001
European Free Trade Association,electricity,coal,coal (IGCC CCS),2015,SO2_1,0.001
European Free Trade Association,electricity,gas,gas (CC),2015,SO2_1,0.001
European Free Trade Association,electricity,gas,gas (CC CCS),2015,SO2_1,0.001
European Free Trade Association,electricity,refined liquids,refined liquids (CC),2015,SO2_1,0.001
European Free Trade Association,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_1,0.001
European Free Trade Association,electricity,biomass,biomass (conv CCS),2015,SO2_1,0.001
European Free Trade Association,electricity,biomass,biomass (IGCC),2015,SO2_1,0.001
European Free Trade Association,electricity,biomass,biomass (IGCC CCS),2015,SO2_1,0.001
European Free Trade Association,H2 central production,coal,coal chemical,2015,SO2_1,0.01
European Free Trade Association,H2 central production,coal,coal chemical CCS,2015,SO2_1,0.01
European Free Trade Association,H2 central production,biomass,biomass to H2,2015,SO2_1,0.01
European Free Trade Association,H2 central production,biomass,biomass to H2 CCS,2015,SO2_1,0.01
India,refining,coal to liquids,coal to liquids,1975,SO2_2,0.01
India,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_2,0.01
India,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_2,0.01
India,refining,gas to liquids,gas to liquids,1975,SO2_2,0.01
India,refining,biomass liquids,cellulosic ethanol,1975,SO2_2,0.01
India,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_2,0.01
India,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_2,0.01
India,refining,biomass liquids,FT biofuels,2015,SO2_2,0.01
India,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_2,0.01
India,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_2,0.01
India,electricity,coal,coal (conv pul CCS),2015,SO2_2,0.001
India,electricity,coal,coal (IGCC),2015,SO2_2,0.001
India,electricity,coal,coal (IGCC CCS),2015,SO2_2,0.001
India,electricity,gas,gas (CC),2015,SO2_2,0.001
India,electricity,gas,gas (CC CCS),2015,SO2_2,0.001
India,electricity,refined liquids,refined liquids (CC),2015,SO2_2,0.001
India,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_2,0.001
India,electricity,biomass,biomass (conv CCS),2015,SO2_2,0.001
India,electricity,biomass,biomass (IGCC),2015,SO2_2,0.001
India,electricity,biomass,biomass (IGCC CCS),2015,SO2_2,0.001
India,H2 central production,coal,coal chemical,2015,SO2_2,0.01
India,H2 central production,coal,coal chemical CCS,2015,SO2_2,0.01
India,H2 central production,biomass,biomass to H2,2015,SO2_2,0.01
India,H2 central production,biomass,biomass to H2 CCS,2015,SO2_2,0.01
Indonesia,refining,coal to liquids,coal to liquids,1975,SO2_2,0.01
Indonesia,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_2,0.01
Indonesia,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_2,0.01
Indonesia,refining,gas to liquids,gas to liquids,1975,SO2_2,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol,1975,SO2_2,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_2,0.01
Indonesia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_2,0.01
Indonesia,refining,biomass liquids,FT biofuels,2015,SO2_2,0.01
Indonesia,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_2,0.01
Indonesia,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_2,0.01
Indonesia,refining,biomass liquids,sugar cane ethanol,1975,SO2_2,0.01
Indonesia,refining,biomass liquids,biodiesel,1975,SO2_2,0.01
Indonesia,electricity,coal,coal (conv pul CCS),2015,SO2_2,0.001
Indonesia,electricity,coal,coal (IGCC),2015,SO2_2,0.001
Indonesia,electricity,coal,coal (IGCC CCS),2015,SO2_2,0.001
Indonesia,electricity,gas,gas (CC),2015,SO2_2,0.001
Indonesia,electricity,gas,gas (CC CCS),2015,SO2_2,0.001
Indonesia,electricity,refined liquids,refined liquids (CC),2015,SO2_2,0.001
Indonesia,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_2,0.001
Indonesia,electricity,biomass,biomass (conv CCS),2015,SO2_2,0.001
Indonesia,electricity,biomass,biomass (IGCC),2015,SO2_2,0.001
Indonesia,electricity,biomass,biomass (IGCC CCS),2015,SO2_2,0.001
Indonesia,H2 central production,coal,coal chemical,2015,SO2_2,0.01
Indonesia,H2 central production,coal,coal chemical CCS,2015,SO2_2,0.01
Indonesia,H2 central production,biomass,biomass to H2,2015,SO2_2,0.01
Indonesia,H2 central production,biomass,biomass to H2 CCS,2015,SO2_2,0.01
Japan,refining,coal to liquids,coal to liquids,1975,SO2_2,0.01
Japan,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_2,0.01
Japan,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_2,0.01
Japan,refining,gas to liquids,gas to liquids,1975,SO2_2,0.01
Japan,refining,biomass liquids,cellulosic ethanol,1975,SO2_2,0.01
Japan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_2,0.01
Japan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_2,0.01
Japan,refining,biomass liquids,FT biofuels,2015,SO2_2,0.01
Japan,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_2,0.01
Japan,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_2,0.01
Japan,electricity,coal,coal (conv pul CCS),2015,SO2_2,0.001
Japan,electricity,coal,coal (IGCC),2015,SO2_2,0.001
Japan,electricity,coal,coal (IGCC CCS),2015,SO2_2,0.001
Japan,electricity,gas,gas (CC),2015,SO2_2,0.001
Japan,electricity,gas,gas (CC CCS),2015,SO2_2,0.001
Japan,electricity,refined liquids,refined liquids (CC),2015,SO2_2,0.001
Japan,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_2,0.001
Japan,electricity,biomass,biomass (conv CCS),2015,SO2_2,0.001
Japan,electricity,biomass,biomass (IGCC),2015,SO2_2,0.001
Japan,electricity,biomass,biomass (IGCC CCS),2015,SO2_2,0.001
Japan,H2 central production,coal,coal chemical,2015,SO2_2,0.01
Japan,H2 central production,coal,coal chemical CCS,2015,SO2_2,0.01
Japan,H2 central production,biomass,biomass to H2,2015,SO2_2,0.01
Japan,H2 central production,biomass,biomass to H2 CCS,2015,SO2_2,0.01
Mexico,refining,coal to liquids,coal to liquids,1975,SO2_3,0.01
Mexico,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_3,0.01
Mexico,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_3,0.01
Mexico,refining,gas to liquids,gas to liquids,1975,SO2_3,0.01
Mexico,refining,biomass liquids,cellulosic ethanol,1975,SO2_3,0.01
Mexico,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_3,0.01
Mexico,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_3,0.01
Mexico,refining,biomass liquids,FT biofuels,2015,SO2_3,0.01
Mexico,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_3,0.01
Mexico,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_3,0.01
Mexico,refining,biomass liquids,biodiesel,1975,SO2_3,0.01
Mexico,electricity,coal,coal (conv pul CCS),2015,SO2_3,0.001
Mexico,electricity,coal,coal (IGCC),2015,SO2_3,0.001
Mexico,electricity,coal,coal (IGCC CCS),2015,SO2_3,0.001
Mexico,electricity,gas,gas (CC),2015,SO2_3,0.001
Mexico,electricity,gas,gas (CC CCS),2015,SO2_3,0.001
Mexico,electricity,refined liquids,refined liquids (CC),2015,SO2_3,0.001
Mexico,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_3,0.001
Mexico,electricity,biomass,biomass (conv CCS),2015,SO2_3,0.001
Mexico,electricity,biomass,biomass (IGCC),2015,SO2_3,0.001
Mexico,electricity,biomass,biomass (IGCC CCS),2015,SO2_3,0.001
Mexico,H2 central production,coal,coal chemical,2015,SO2_3,0.01
Mexico,H2 central production,coal,coal chemical CCS,2015,SO2_3,0.01
Mexico,H2 central production,biomass,biomass to H2,2015,SO2_3,0.01
Mexico,H2 central production,biomass,biomass to H2 CCS,2015,SO2_3,0.01
Middle East,refining,coal to liquids,coal to liquids,1975,SO2_3,0.01
Middle East,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_3,0.01
Middle East,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_3,0.01
Middle East,refining,gas to liquids,gas to liquids,1975,SO2_3,0.01
Middle East,refining,biomass liquids,cellulosic ethanol,1975,SO2_3,0.01
Middle East,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_3,0.01
Middle East,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_3,0.01
Middle East,refining,biomass liquids,FT biofuels,2015,SO2_3,0.01
Middle East,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_3,0.01
Middle East,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_3,0.01
Middle East,electricity,coal,coal (conv pul CCS),2015,SO2_3,0.001
Middle East,electricity,coal,coal (IGCC),2015,SO2_3,0.001
Middle East,electricity,coal,coal (IGCC CCS),2015,SO2_3,0.001
Middle East,electricity,gas,gas (CC),2015,SO2_3,0.001
Middle East,electricity,gas,gas (CC CCS),2015,SO2_3,0.001
Middle East,electricity,refined liquids,refined liquids (CC),2015,SO2_3,0.001
Middle East,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_3,0.001
Middle East,electricity,biomass,biomass (conv CCS),2015,SO2_3,0.001
Middle East,electricity,biomass,biomass (IGCC),2015,SO2_3,0.001
Middle East,electricity,biomass,biomass (IGCC CCS),2015,SO2_3,0.001
Middle East,H2 central production,coal,coal chemical,2015,SO2_3,0.01
Middle East,H2 central production,coal,coal chemical CCS,2015,SO2_3,0.01
Middle East,H2 central production,biomass,biomass to H2,2015,SO2_3,0.01
Middle East,H2 central production,biomass,biomass to H2 CCS,2015,SO2_3,0.01
Pakistan,refining,coal to liquids,coal to liquids,1975,SO2_2,0.01
Pakistan,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_2,0.01
Pakistan,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_2,0.01
Pakistan,refining,gas to liquids,gas to liquids,1975,SO2_2,0.01
Pakistan,refining,biomass liquids,cellulosic ethanol,1975,SO2_2,0.01
Pakistan,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_2,0.01
Pakistan,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_2,0.01
Pakistan,refining,biomass liquids,FT biofuels,2015,SO2_2,0.01
Pakistan,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_2,0.01
Pakistan,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_2,0.01
Pakistan,electricity,coal,coal (conv pul CCS),2015,SO2_2,0.001
Pakistan,electricity,coal,coal (IGCC),2015,SO2_2,0.001
Pakistan,electricity,coal,coal (IGCC CCS),2015,SO2_2,0.001
Pakistan,electricity,gas,gas (CC),2015,SO2_2,0.001
Pakistan,electricity,gas,gas (CC CCS),2015,SO2_2,0.001
Pakistan,electricity,refined liquids,refined liquids (CC),2015,SO2_2,0.001
Pakistan,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_2,0.001
Pakistan,electricity,biomass,biomass (conv CCS),2015,SO2_2,0.001
Pakistan,electricity,biomass,biomass (IGCC),2015,SO2_2,0.001
Pakistan,electricity,biomass,biomass (IGCC CCS),2015,SO2_2,0.001
Pakistan,H2 central production,coal,coal chemical,2015,SO2_2,0.01
Pakistan,H2 central production,coal,coal chemical CCS,2015,SO2_2,0.01
Pakistan,H2 central production,biomass,biomass to H2,2015,SO2_2,0.01
Pakistan,H2 central production,biomass,biomass to H2 CCS,2015,SO2_2,0.01
Russia,refining,coal to liquids,coal to liquids,1975,SO2_4,0.01
Russia,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_4,0.01
Russia,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_4,0.01
Russia,refining,gas to liquids,gas to liquids,1975,SO2_4,0.01
Russia,refining,biomass liquids,cellulosic ethanol,1975,SO2_4,0.01
Russia,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_4,0.01
Russia,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_4,0.01
Russia,refining,biomass liquids,FT biofuels,2015,SO2_4,0.01
Russia,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_4,0.01
Russia,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_4,0.01
Russia,electricity,coal,coal (conv pul CCS),2015,SO2_4,0.001
Russia,electricity,coal,coal (IGCC),2015,SO2_4,0.001
Russia,electricity,coal,coal (IGCC CCS),2015,SO2_4,0.001
Russia,electricity,gas,gas (CC),2015,SO2_4,0.001
Russia,electricity,gas,gas (CC CCS),2015,SO2_4,0.001
Russia,electricity,refined liquids,refined liquids (CC),2015,SO2_4,0.001
Russia,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_4,0.001
Russia,electricity,biomass,biomass (conv CCS),2015,SO2_4,0.001
Russia,electricity,biomass,biomass (IGCC),2015,SO2_4,0.001
Russia,electricity,biomass,biomass (IGCC CCS),2015,SO2_4,0.001
Russia,H2 central production,coal,coal chemical,2015,SO2_4,0.01
Russia,H2 central production,coal,coal chemical CCS,2015,SO2_4,0.01
Russia,H2 central production,biomass,biomass to H2,2015,SO2_4,0.01
Russia,H2 central production,biomass,biomass to H2 CCS,2015,SO2_4,0.01
South Africa,refining,coal to liquids,coal to liquids,1975,SO2_3,0.01
South Africa,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_3,0.01
South Africa,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_3,0.01
South Africa,refining,gas to liquids,gas to liquids,1975,SO2_3,0.01
South Africa,refining,biomass liquids,cellulosic ethanol,1975,SO2_3,0.01
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_3,0.01
South Africa,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_3,0.01
South Africa,refining,biomass liquids,FT biofuels,2015,SO2_3,0.01
South Africa,refining,biomass liquids,FT biofuels CCS level 1,2015,SO2_3,0.01
South Africa,refining,biomass liquids,FT biofuels CCS level 2,2015,SO2_3,0.01
South Africa,electricity,coal,coal (conv pul CCS),2015,SO2_3,0.001
South Africa,electricity,coal,coal (IGCC),2015,SO2_3,0.001
South Africa,electricity,coal,coal (IGCC CCS),2015,SO2_3,0.001
South Africa,electricity,gas,gas (CC),2015,SO2_3,0.001
South Africa,electricity,gas,gas (CC CCS),2015,SO2_3,0.001
South Africa,electricity,refined liquids,refined liquids (CC),2015,SO2_3,0.001
South Africa,electricity,refined liquids,refined liquids (CC CCS),2015,SO2_3,0.001
South Africa,electricity,biomass,biomass (conv CCS),2015,SO2_3,0.001
South Africa,electricity,biomass,biomass (IGCC),2015,SO2_3,0.001
South Africa,electricity,biomass,biomass (IGCC CCS),2015,SO2_3,0.001
South Africa,H2 central production,coal,coal chemical,2015,SO2_3,0.01
South Africa,H2 central production,coal,coal chemical CCS,2015,SO2_3,0.01
South Africa,H2 central production,biomass,biomass to H2,2015,SO2_3,0.01
South Africa,H2 central production,biomass,biomass to H2 CCS,2015,SO2_3,0.01
South America_Northern,refining,coal to liquids,coal to liquids,1975,SO2_3,0.01
South America_Northern,refining,coal to liquids,coal to liquids CCS level 1,2015,SO2_3,0.01
South America_Northern,refining,coal to liquids,coal to liquids CCS level 2,2015,SO2_3,0.01
South America_Northern,refining,gas to liquids,gas to liquids,1975,SO2_3,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol,1975,SO2_3,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 1,2015,SO2_3,0.01
South America_Northern,refining,biomass liquids,cellulosic ethanol CCS level 2,2015,SO2_3,0.01
